total_size,draw,method,f1_score
203,12,RF,0.8474496400191562
203,12,XGB,0.8494183445361084
203,13,LOGIS,0.9255354365023202
203,13,SVM,0.950232026462068
203,13,KNN,0.8784189400397839
203,13,RF,0.85945816499008
203,13,XGB,0.8457182502736538
203,14,LOGIS,0.9103275086269818
203,14,SVM,0.9103325428710134
203,14,KNN,0.8476213097759823
203,14,RF,0.8382715995451028
203,14,XGB,0.8554808656176647
203,15,LOGIS,0.9008101269646692
203,15,SVM,0.9353457075345212
203,15,KNN,0.8735029506967198
203,15,RF,0.8499417212593758
203,15,XGB,0.8711801441555205
203,16,LOGIS,0.9400522133410784
203,16,SVM,0.9351998573508872
203,16,KNN,0.8572168736067658
203,16,RF,0.8602288057607208
203,16,XGB,0.8749933197285866
203,17,LOGIS,0.9348034854607716
203,17,SVM,0.9448017128350956
203,17,KNN,0.8528866575643796
203,17,RF,0.8591609544326936
203,17,XGB,0.8600386154223388
203,18,LOGIS,0.8950008450507484
203,18,SVM,0.9054239023117742
203,18,KNN,0.8275512738989939
203,18,RF,0.8517391597644725
203,18,XGB,0.8432729411950914
203,19,LOGIS,0.9051333524009896
203,19,SVM,0.9049382551561844
203,19,KNN,0.8540171318144465
203,19,RF,0.8292612795632873
203,19,XGB,0.8315413524122637
203,20,LOGIS,0.9145380468490304
203,20,SVM,0.9299102512466758
203,20,KNN,0.8261670660444039
203,20,RF,0.8389920022055299
203,20,XGB,0.8250541175231924
203,21,LOGIS,0.9007197865729953
203,21,SVM,0.9296766946439976
203,21,KNN,0.8971777510626664
203,21,RF,0.852721855412225
203,21,XGB,0.8750777625663855
203,22,LOGIS,0.9152307139418556
203,22,SVM,0.9197936711262962
203,22,KNN,0.8669261153736857
203,22,RF,0.8538269645282701
203,22,XGB,0.8341846146400116
203,23,LOGIS,0.9300288889547202
203,23,SVM,0.9351907288534024
203,23,KNN,0.8312588702147525
203,23,RF,0.8026552498913556
203,23,XGB,0.809902175160099
203,24,LOGIS,0.9306237155784868
203,24,SVM,0.9352009790810436
203,24,KNN,0.8482899313959879
203,24,RF,0.8436145684411178
203,24,XGB,0.8510810834167761
203,25,LOGIS,0.9093723368686352
203,25,SVM,0.9348424854997716
203,25,KNN,0.8732837456867493
203,25,RF,0.8483541645969366
203,25,XGB,0.8352249567639914
203,26,LOGIS,0.9048132372554204
203,26,SVM,0.9249768836880252
203,26,KNN,0.8679562427106913
203,26,RF,0.8636889322758572
203,26,XGB,0.8095400876225899
203,27,LOGIS,0.9295114435107298
203,27,SVM,0.9296840485452134
203,27,KNN,0.8422873225845361
203,27,RF,0.8294730137224388
203,27,XGB,0.8404067721785449
203,28,LOGIS,0.9252918035904572
203,28,SVM,0.9251370126398122
203,28,KNN,0.8566903949985791
203,28,RF,0.8381840194387127
203,28,XGB,0.8151762546275425
203,29,LOGIS,0.8943052432947411
203,29,SVM,0.9098976568348168
203,29,KNN,0.8458951381989321
203,29,RF,0.8450965582880476
203,29,XGB,0.8553546469687072
